"order_id","order_date","ship_date","ship_mode","customer_id","customer_name","segment","country","city","state","postal_code","region","product_id","category","sub_category","product_name","sales","quantity","discount","profit"
CA-2016-146941,2016-12-10,2016-12-13,First Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10024,East,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",80,6,0,22
US-2015-159982,2015-11-28,2015-12-04,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,60623,Central,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,12,9,0,-8
CA-2017-163139,2017-12-01,2017-12-03,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,10009,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,20,3,0,6
US-2017-155299,2017-06-08,2017-06-12,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Pasadena,Texas,77506,Central,OFF-AP-10002203,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1,2,0,-4
US-2014-106992,2014-09-19,2014-09-21,Second Class,SB-20290,Sean Braxton,Corporate,United States,Houston,Texas,77036,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3059,3,0,-509
CA-2016-125318,2016-06-06,2016-06-13,Standard Class,RC-19825,Roy Collins,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,328,4,0,28
CA-2015-155040,2015-11-10,2015-11-15,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Brentwood,California,94513,West,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,79,2,0,35
CA-2017-136826,2017-06-16,2017-06-20,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Chapel Hill,North Carolina,27514,South,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",14,3,0,4
CA-2016-111010,2016-01-22,2016-01-28,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,7,6,0,0
US-2017-145366,2017-12-09,2017-12-13,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Cincinnati,Ohio,45231,East,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,37,1,0,-7
CA-2017-163979,2017-12-28,2018-01-02,Second Class,KH-16690,Kristen Hastings,Corporate,United States,San Francisco,California,94110,West,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725,4,0,210
CA-2015-155334,2015-07-30,2015-07-31,First Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,209,7,0,92
CA-2017-118136,2017-09-16,2017-09-17,First Class,BB-10990,Barry Blumstein,Corporate,United States,Inglewood,California,90301,West,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",8,2,0,4
CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000673,Office Supplies,Paper,"Post-it �Important Message� Note Pad, Neon Colors, 50 Sheets/Pad",11,2,0,4
US-2015-161991,2015-09-26,2015-09-28,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,2,5,0,-3
CA-2015-130890,2015-11-02,2015-11-06,Standard Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90004,West,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1038,5,0,51
CA-2015-130883,2015-09-26,2015-10-02,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,141,5,0,47
CA-2016-112697,2016-12-18,2016-12-20,Second Class,AH-10195,Alan Haines,Corporate,United States,Tamarac,Florida,33319,South,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,254,7,0,-169
CA-2016-110772,2016-11-20,2016-11-24,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,19,7,0,6
CA-2014-111451,2014-12-26,2014-12-28,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",300,8,0,78
CA-2016-142545,2016-10-28,2016-11-03,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10002105,Office Supplies,Paper,Xerox 223,32,5,0,15
US-2017-152380,2017-11-19,2017-11-23,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,California,90032,West,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,219,3,0,-131
CA-2015-144253,2015-05-04,2015-05-09,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,New York City,New York,10024,East,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,26,2,0,12
CA-2014-130960,2014-12-30,2015-01-04,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,OFF-AR-10003651,Office Supplies,Art,Newell 350,9,3,0,2
CA-2014-111003,2014-06-01,2014-06-06,Standard Class,CR-12625,Corey Roper,Home Office,United States,Lakewood,New Jersey,8701,East,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",45,3,0,20
CA-2017-126774,2017-04-15,2017-04-17,First Class,SH-20395,Shahid Hopkins,Consumer,United States,Arlington,Virginia,22204,South,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,4,1,0,2
CA-2016-142902,2016-09-12,2016-09-14,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,80004,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,15,4,0,3
CA-2014-120887,2014-09-27,2014-10-03,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Hackensack,New Jersey,7601,East,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",87,3,0,37
CA-2014-167850,2014-08-09,2014-08-16,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,Saint Petersburg,Florida,33710,South,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,178,2,0,22
CA-2014-164259,2014-12-28,2014-12-30,First Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",99,4,0,8
CA-2014-164973,2014-11-04,2014-11-09,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,135,1,0,24
CA-2014-156601,2014-09-19,2014-09-24,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Long Beach,California,90805,West,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,7,2,0,3
CA-2016-162138,2016-04-23,2016-04-27,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Hesperia,California,92345,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,251,6,0,81
CA-2017-153339,2017-11-03,2017-11-05,Second Class,DJ-13510,Don Jones,Corporate,United States,Murfreesboro,Tennessee,37130,South,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,15,1,0,0
US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,290,3,0,-67
US-2016-150147,2016-04-25,2016-04-29,Second Class,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,82,2,0,-20
CA-2015-137946,2015-09-01,2015-09-04,Second Class,DB-13615,Doug Bickford,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,4,1,0,1
CA-2014-129924,2014-07-12,2014-07-17,Standard Class,AC-10420,Alyssa Crouse,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7,2,0,2
CA-2015-128167,2015-06-22,2015-06-26,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4,4,0,2
CA-2014-122336,2014-04-13,2014-04-17,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10000122,Office Supplies,Art,Newell 314,17,4,0,1
US-2015-120712,2015-12-20,2015-12-24,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,88,4,0,-2
CA-2017-169901,2017-06-15,2017-06-19,Standard Class,CC-12550,Clay Cheatham,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47,3,0,4
CA-2017-134306,2017-07-08,2017-07-12,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",7,3,0,3
CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,6,1,0,2
CA-2016-138520,2016-04-08,2016-04-13,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,10035,East,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,388,6,0,-4
CA-2016-130001,2016-04-23,2016-04-28,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Franklin,Tennessee,37064,South,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,36,5,0,11
CA-2017-155698,2017-03-08,2017-03-11,First Class,VB-21745,Victoria Brennan,Corporate,United States,Columbus,Georgia,31907,South,OFF-AP-10001124,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647,8,0,168
CA-2017-144904,2017-09-25,2017-10-01,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,10009,East,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20,2,0,9
CA-2014-123344,2014-09-24,2014-09-29,Standard Class,JD-16060,Julia Dunbar,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211,4,0,8
CA-2016-155516,2016-10-21,2016-10-21,Same Day,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,6040,East,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones �Snap� Scratch Pad Binder Tool for Ring Binders,23,4,0,10
CA-2017-104745,2017-05-29,2017-06-04,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Harlingen,Texas,78550,Central,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,25,5,0,9
US-2014-119137,2014-07-23,2014-07-27,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Tucson,Arizona,85705,West,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,8,5,0,-5
US-2016-134656,2016-09-28,2016-10-01,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Quincy,Illinois,62301,Central,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,99,4,0,30
US-2017-134481,2017-08-27,2017-09-01,Standard Class,AR-10405,Allen Rosenblatt,Corporate,United States,Franklin,Massachusetts,2038,East,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",1488,7,0,-297
CA-2015-130792,2015-04-28,2015-05-05,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Houston,Texas,77095,Central,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,8,3,0,-20
CA-2016-134775,2016-10-28,2016-10-29,First Class,AS-10285,Alejandro Savely,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection,50,7,0,25
CA-2015-125395,2015-06-26,2015-06-29,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Taylor,Michigan,48180,Central,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41,2,0,8
US-2015-168935,2015-11-27,2015-12-02,Standard Class,DO-13435,Denny Ordway,Consumer,United States,Pembroke Pines,Florida,33024,South,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",375,3,0,-157
CA-2015-122756,2015-12-03,2015-12-07,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-MA-10001681,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,482,4,0,-337
CA-2014-115973,2014-11-24,2014-11-26,First Class,NG-18430,Nathan Gelder,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,2,1,0,0
CA-2017-101798,2017-12-11,2017-12-15,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",23,4,0,7
US-2014-135972,2014-09-21,2014-09-23,Second Class,JG-15115,Jack Garza,Consumer,United States,Des Moines,Washington,98198,West,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,246,2,0,27
US-2014-134971,2014-06-07,2014-06-10,Second Class,BP-11095,Bart Pistole,Corporate,United States,Peoria,Illinois,61604,Central,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,12,3,0,-20
CA-2017-102946,2017-06-30,2017-07-05,Standard Class,VP-21730,Victor Preis,Home Office,United States,Las Vegas,Nevada,89115,West,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,75,3,0,25
CA-2017-165603,2017-10-17,2017-10-19,Second Class,SS-20140,Saphhira Shifley,Corporate,United States,Warwick,Rhode Island,2886,East,OFF-ST-10000798,Office Supplies,Storage,"2300 Heavy-Duty Transfer File Systems by Perma",49,2,0,9
CA-2015-122259,2015-10-31,2015-11-04,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Fort Worth,Texas,76106,Central,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",70,4,0,21
CA-2016-108987,2016-09-08,2016-09-10,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,35,3,0,3
CA-2014-113166,2014-12-24,2014-12-26,First Class,LF-17185,Luke Foster,Consumer,United States,Miami,Florida,33180,South,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,9,2,0,3
CA-2014-155208,2014-04-16,2014-04-20,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",39,6,0,9
CA-2017-117933,2017-12-24,2017-12-29,Standard Class,RF-19840,Roy Franz�sisch,Consumer,United States,New York City,New York,10024,East,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,35,3,0,9
CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,179,5,0,37
CA-2017-142636,2017-11-03,2017-11-07,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,139,7,0,65
CA-2017-122105,2017-06-24,2017-06-28,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Huntington Beach,California,92646,West,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,95,8,0,25
CA-2016-148796,2016-04-14,2016-04-18,Standard Class,PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,383,5,0,38
CA-2017-154816,2017-11-06,2017-11-10,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,Columbus,Georgia,31907,South,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,5,1,0,2
CA-2017-110478,2017-03-04,2017-03-09,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10001573,Office Supplies,Art,American Pencil,9,4,0,2
CA-2014-142048,2014-06-22,2014-06-25,First Class,JE-15745,Joel Eaton,Consumer,United States,Memphis,Tennessee,38109,South,TEC-AC-10004114,Technology,Accessories,KeyTronic�6101 Series -�Keyboard�- Black,196,6,0,56
CA-2017-125388,2017-10-19,2017-10-23,Standard Class,MP-17965,Michael Paige,Corporate,United States,Lawrence,Massachusetts,1841,East,FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",56,4,0,14
CA-2017-155705,2017-08-21,2017-08-23,Second Class,NF-18385,Natalie Fritzler,Consumer,United States,Jackson,Mississippi,39212,South,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,866,4,0,225
CA-2017-149160,2017-11-23,2017-11-26,Second Class,JM-15265,Janet Molinari,Corporate,United States,New York City,New York,10024,East,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,28,2,0,11
CA-2014-101476,2014-09-12,2014-09-13,First Class,SD-20485,Shirley Daniels,Home Office,United States,New Rochelle,New York,10801,East,TEC-MA-10000029,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",69,1,0,30
CA-2017-152275,2017-10-01,2017-10-08,Standard Class,KH-16630,Ken Heidel,Corporate,United States,San Antonio,Texas,78207,Central,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,6,6,0,0
US-2016-123750,2016-04-15,2016-04-21,Standard Class,RB-19795,Ross Baird,Home Office,United States,Gastonia,North Carolina,28052,South,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,189,2,0,-145
CA-2016-127369,2016-06-06,2016-06-07,First Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,714,5,0,207
US-2014-150574,2014-12-19,2014-12-25,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Jacksonville,Florida,32216,South,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,4,2,0,-3
CA-2016-147375,2016-06-12,2016-06-14,Second Class,PO-19180,Philisse Overcash,Home Office,United States,Chicago,Illinois,60623,Central,TEC-MA-10002937,Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007,3,0,43
CA-2017-130043,2017-09-15,2017-09-19,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,31,8,0,11
